	A	B	C	D	E
0	0.8866725789538444	0.8648437648673445	0.059229502637301645	0.7559523487309504	0.8006246928616969
1	0.8178115436718374	0.7369125500236463	0.8310018703752232	0.11471349021711841	0.944173803322666
2	0.1583459575680043	0.4206230811717546	0.6346568982560538	0.1369483440433552	0.107338029199334
3	0.23652583133811322	0.6935276535578304	0.46111982052667966	0.8441998640128602	0.9617182140921411
4	0.7440768324772324	0.42692692907897	0.1261567386043756	0.28498423633050485	0.6262255767419465
5	0.8788069761168452	0.9649933762600705	0.361362565274852	0.9134457503622773	0.3294084289981174
6	0.5526409875263034	0.2682037767296751	0.5752732554785666	0.7889288875227367	0.7290995273995486
7	0.0556793432237076	0.9256827888282835	0.5960867746570507	0.0791671435093888	0.7378440246227191
8	0.7407750272810711	0.18592382866238177	0.9138526420148845	0.7113327452985896	0.5251869977668073
9	0.28287563361797086	0.44265260999626954	0.4125457649095696	0.3090193526972721	0.5647593689869346
