	0
0	0.2299035518138246
1	-0.42953347515894436
2	-1.4010565360203846
3	-2.6699780573164915
4	-3.333765725872893
5	-3.7454328275838744
6	-3.5465714079206014
7	-4.169429732352685
8	-2.5291281520551068
9	-3.171929694762315
10	-3.8653881056819612
11	-2.9919278314288125
12	-2.4911754471577927
13	-1.9994015309785262
14	-1.410959898036853
15	-2.077970632902167
16	-1.517738957951317
17	-2.261510989558058
18	-1.416351992925257
19	-1.1884382216596496
20	-0.2620554566229225
21	-1.366804546772671
22	-1.8073386486789305
23	-1.583206013166312
24	-1.8840235490756343
25	-1.0741614753107371
26	-1.6328354637591396
27	-1.1729401757110876
28	-1.5934087013774159
29	-1.6625818980955291
30	-3.435195189781528
31	-3.389778618049848
32	-2.4892135840941423
33	-1.3919012188374813
34	-0.8170860283552052
35	-2.4323244017444754
36	-2.3594490782802997
37	-3.6981820446010327
38	-2.2159227190617656
39	-4.097869765395801
40	-3.181914497557928
41	-2.240268814076879
42	-2.0533186806431156
43	-2.4660453484407334
44	-2.1022982032349633
45	-2.2731734637644196
46	-1.533835190725809
47	-1.6934596945974383
