	0
0	1.3752069450581599
1	0.7802729069733736
2	0.08348619589976103
3	0.4491055156149638
4	1.9002405816568233
5	2.0486189580113763
6	2.0561641214636044
7	4.162340282023681
8	3.5261810351366822
9	3.791650862872646
10	3.2166602790184333
11	4.494186539392944
12	5.738829906584645
13	6.494694670708823
14	8.385863795989168
15	8.269589881699527
16	9.569514589019025
17	10.25865698606707
18	10.871447698788034
19	10.318334723678408
20	9.811545934481902
21	9.83891859147414
22	9.899195355580988
23	10.260675539984899
24	9.414104519056002
25	8.85574706480962
26	6.3740310820598225
