	A	B	C	D	E
0	0.4659193437710848	0.2531779623205064	0.07318364876356476	0.8508718700517436	0.3041879071189101
1	0.3802092887055537	0.9078000252226734	0.08637624494534268	0.29135942540887516	0.1472093739473891
2	0.41689656149559196	0.8714285690581767	0.3406345617930795	0.9543471681705143	0.13774945334350386
3	0.14295995423822994	0.3047422892043209	0.37828073921052585	0.8508888006084404	0.8064872976923514
4	0.23181658089835666	0.134716736171836	0.16716416331686812	0.030202462043878553	0.8373811086876193
5	0.5597486755544263	0.5771025776096375	0.39930055530828956	0.34848909410168016	0.8010957721621591
6	0.9981596997980874	0.1541614047823121	0.0983341935466513	0.24893798472901363	0.6556433507748223
7	0.3114694874863324	0.9516526602704148	0.9853884451508481	0.11150575138999375	0.3109013874647124
8	0.09615683276369669	0.4399757507950416	0.4839866102793601	0.19818913197736698	0.30444453580212627
9	0.418588822737759	0.656818058911217	0.7916741800077932	0.9820573582345458	0.9602893697499134
