	a	b	c	d
0	0.30323444705741864	0.4789721135782593	0.3051004951427302	0.6822401727035815
1	0.765269301450139	0.6432855354418807	0.18536646032613646	0.9483533481407782
2	0.11552589763129495	0.29024853522876737	0.03732592011416769	0.15983678036700888
3	0.7450518143714013	0.8272816658925468	0.03466312348949263	0.17505185798235634
4	0.777340902525041	0.09830123348898101	0.6905418527929346	0.9659874376499826
5	0.27575908479199307	0.7732099805159065	0.5446223127426716	0.7411471346006208
6	0.7682119659318163	0.49871729619202665	0.8666179429687377	0.04957168163376846
7	0.3117091882940416	0.43769038323971265	0.7660139757511557	0.668477103393077
8	0.6009272164778352	0.5204168685248255	0.8498836177959134	0.41427467479263613
9	0.40660229176752216	0.024669590981983847	0.4114773295450923	0.6820149677308814
10	0.41493746390454467	0.6861733063638853	0.9120085530853266	0.38911996194324094
11	0.17795369678129458	0.598414956521142	0.784971430732073	0.5405762644720993
12	0.026585954994159944	0.06322522369069095	0.3313012218780389	0.725840102837239
13	0.5189792684637631	0.16466458409124063	0.6432999118519739	0.9128876183828157
14	0.519439603048439	0.8688955205255846	0.0711390077524725	0.31128416744291965
15	0.3792604990499938	0.6046277162441198	0.5734118682147211	0.13109500569521781
16	0.40790718706845397	0.44983781826449654	0.9120517000980934	0.8961019487448356
17	0.7626645955707733	0.1596395038217595	0.8742530997461442	0.6998190569379371
18	0.6578324436947705	0.6102200672630866	0.49762950719999854	0.2939923996185074
19	0.7007917549729671	0.8669853295681359	0.5343964088103544	0.0979826920904503
20	0.39623949535362557	0.1318139898332652	0.19468571381559496	0.6764729632927957
21	0.9908620124759641	0.862975443815981	0.8542455896648483	0.8390419475166829
22	0.9566937284066966	0.2607620952551566	0.46831482599476226	0.8264737307226007
23	0.03973611952769951	0.20957644107103945	0.5629701110362584	0.14341999144421036
24	0.12808617498088426	0.5650443376505881	0.28127617701634966	0.41644181031261307
25	0.8087055877013404	0.7263375962198281	0.818287637473234	0.7015403524367695
26	0.9197877151803022	0.6141825767188548	0.3155677530233888	0.21487109020083184
27	0.2956092418377374	0.6818134086282784	0.9291799327622362	0.7645235426016508
28	0.15368582666653052	0.3451565948172052	0.45100595305317803	0.3041019620393226
29	0.9930373263813445	0.4599595561068087	0.5271911481355716	0.9077666679363099
30	0.425064832372662	0.490546711034185	0.5072938956505834	0.2571724339806335
31	0.8986652096447246	0.881810023181367	0.9883317394313859	0.27944606484385714
32	0.349745805441811	0.9974209146072414	0.711970580875859	0.6545072665840325
33	0.7512308415337025	0.010763608777019651	0.788082525456322	0.6793853420721455
34	0.6991985779339545	0.782215643906207	0.8682611648596412	0.5213428787977901
35	0.17308222329017486	0.7972223744824586	0.7353440348711204	0.3858316801027992
36	0.1465748679969483	0.6794835895231913	0.6367574264839948	0.28622681909437164
37	0.9581300189891204	0.2699060812094951	0.8824121855526701	0.5921862173338951
38	0.16006941873251535	0.05706316499898867	0.42992509811126556	0.5893513587557374
39	0.7649479034019686	0.3764820729205737	0.05821335394373672	0.058019880179534966
40	0.45938535477860387	0.862838933013807	0.5500565887522553	0.8206483657294981
41	0.8490156335832664	0.9369010145772773	0.8721885145197145	0.949268840723571
42	0.1567202000672011	0.15837030405153185	0.5536890845994776	0.5092334682199275
43	0.48540345046966016	0.03300594299782955	0.9679068541092806	0.9817556823835007
44	0.8463494326057529	0.035281765492851	0.6470641460003328	0.545740106857033
45	0.4104399299110496	0.3118720789546455	0.6214108450303715	0.3297009785090508
46	0.5419148245131373	0.43921481052770384	0.9541274744074093	0.900162620024046
47	0.05712860215445548	0.09772432772522999	0.33633275064259294	0.6490178138779065
48	0.3399021985895633	0.7367066220183895	0.8151780083704319	0.17734247406595838
49	0.8257963102927017	0.1659253452159024	0.9601347807742219	0.3903191230146882
