	0
0	-0.7772390088765556
1	-1.556878760432825
2	-1.9434589509260332
3	-2.410882053056252
4	-1.9298872022754656
5	-1.4637980018058772
6	-1.0737834430005908
7	-3.1649800947568165
8	-3.0206220492771645
9	-2.8297584163975684
10	-3.1304994612262145
11	-2.741784093325311
12	-2.5290442871675918
13	-2.9689307024256437
14	-1.69622148482875
15	0.2416292020506121
16	1.012734241564702
17	1.0412479005721715
18	0.09560885335514269
19	1.7353449786135877
20	0.7122062084864238
21	1.4753103063917314
22	0.9437706638484823
23	-1.385702914778391
24	-1.4033912338220305
25	-1.1815082445562246
26	-0.16700352261683826
27	-1.6698410651978435
28	-1.2800310463221987
29	-1.0118834713238696
30	-2.377120447610566
31	-1.8293916528029845
32	-2.78974351207457
33	-1.293262313132252
34	-1.2815101608032358
35	-1.2569279072877755
36	-2.4514456127605673
37	-1.6785663448315842
38	-2.6153515970387815
39	-2.751456723442668
40	-2.9051999988944748
41	-2.1001283796052013
