	A	B	C	D	E
0	0.16913923385082996	0.14127357970927834	0.31148596949670193	0.567206656483834	0.1722303068099993
1	0.8040101591821718	0.8108304775840739	0.7633256734366299	0.9086596231027644	0.6348284546157649
2	0.97039478137837	0.6420203005946008	0.08512044286652976	0.6417194154045852	0.5106219940904945
3	0.6621435181243183	0.03690693031987291	0.21512052062905462	0.8384531310360215	0.13588564054001828
4	0.4130564002193573	0.06732825225522776	0.05523571735679311	0.8930547739379369	0.5894072310696769
5	0.7797572069884325	0.4916869196689695	0.5382130823676233	0.27394073120348794	0.6332748266599788
6	0.26672442510054684	0.0722370010308615	0.5638147953646491	0.9347182395460466	0.22163218497428772
7	0.9586008005068173	0.6160262714028849	0.5380245116786765	0.11734051521191435	0.8068376170797164
8	0.48835896512476673	0.531956494924125	0.8983133829965884	0.21104637011563698	0.5688593366288083
9	0.6424977713356215	0.8077482251870804	0.11353197806510373	0.8908634708610532	0.9327485461184993
