	A	B	C	D	E
0	0.7515254155669924	0.6291931700405058	0.13854214894326933	0.6367421245684538	0.3230581569844273
1	0.7038564640902419	0.5720636167705313	0.5162641527841203	0.4773846898238475	0.9269521232543586
2	0.18768332664791665	0.2195164525257639	0.05509908405971553	0.5773262023862059	0.7537537140528131
3	0.8571953866606423	0.9617412544493923	0.3743034928173944	0.7667344820607633	0.9619798722991082
4	0.5826659617545334	0.23632894485282163	0.7807974737287062	0.7801502261544478	0.6751273349697835
5	0.7871664065186549	0.06560424767878847	0.4389483662393514	0.7090211620747212	0.23956089562334015
6	0.9706034986454153	0.625383281293939	0.8870979728624668	0.7655746701417496	0.20551630183184488
7	0.4210214611167906	0.324447966397458	0.9801313034840249	0.9565848745411002	0.3307208945505823
8	0.775741934472769	0.40747524120621903	0.5260512973108894	0.9294567359573657	0.8358764205148634
9	0.2719455843804137	0.9344299162422274	0.6139216626219085	0.7919075676716639	0.9682196049448138
