	0
0	0.04126467166459965
1	1.6755485919257962
2	1.5163748906020924
3	1.4754303924157304
4	0.32540946039615304
5	-1.4050856365745596
6	-1.5197716920619382
7	-0.24756209467578838
8	-0.24998208095900382
9	-1.9557627250273346
10	-4.001053943175545
11	-4.266961904506613
12	-5.005497921107675
13	-6.866819584865259
14	-6.8525936906049925
15	-5.854832037153971
16	-7.26752068981164
17	-6.325873966995193
18	-5.137288554168949
19	-5.674008885898364
20	-5.857482110608794
21	-7.8928735691383025
22	-9.368614173695654
23	-8.52537530634504
24	-10.045930009012485
25	-9.160284614932586
26	-9.237172479297888
27	-8.052990149294091
28	-8.087770381966257
29	-7.047437901086542
30	-6.510182974400312
31	-4.737947184702257
32	-2.7854556253325122
33	-1.3055780072738
34	-0.49636983311447314
35	-0.5972898884332627
36	-1.5927472990555875
37	-2.7038943364195704
38	-2.6221603132689895
39	-3.5143794315898154
40	-4.553256742696803
41	-3.977171671435347
42	-4.979599160517306
43	-4.555219191224209
44	-5.689285372496695
45	-5.359309376763107
