	A	B	C	D	E
0	0.052056095571238026	0.2328899542511711	0.5408048324756101	0.9966517909355948	0.1598959124313175
1	0.7272042648832637	0.4110183908521847	0.8915034439965067	0.43884298504264063	0.8599816042306981
2	0.9074138822623993	0.13944358583435157	0.5853143521645919	0.536513362075569	0.06836837065334556
3	0.087968619803519	0.04538203635831062	0.620364595075884	0.9327951700420734	0.9313483046408102
4	0.9431724582317206	0.053461019173490665	0.9006612988829787	0.04191205033488132	0.5480675113985765
5	0.05921949736371779	0.0999587570304814	0.17526052731807495	0.8351928897076274	0.7574371135197083
6	0.28114979775941595	0.9426483651724383	0.1184715556253223	0.17680340084195845	0.39870016384034
7	0.3427387267461708	0.8679787199786356	0.221145500764643	0.9645528901198764	0.8539392277811959
8	0.8800564170451023	0.933187655731963	0.13191533768008212	0.3673237821642439	0.8592263384649623
9	0.28725120418274874	0.16175643431735087	0.8959636989916114	0.2833082780951274	0.2837669792804429
