	A	B	C	D	E
0	0.6397191617286817	0.9600735562816844	0.3035127817401012	0.6718625092578066	0.35414635834845554
1	0.21770283910832866	0.6778624167352143	0.2113003413121033	0.07820517097791568	0.8933809260167969
2	0.897737131077973	0.5210584161261519	0.9027031477385291	0.037068982972447206	0.9029274998854471
3	0.43739986881408166	0.015677893672695342	0.8347724459741326	0.9273711079900716	0.02237749053237781
4	0.22351758604190797	0.5305274220485209	0.5149547185790705	0.978833374408366	0.6881531663293016
5	0.3423807801146883	0.8097281741750558	0.6810326546628932	0.7981329275699224	0.7578775309417211
6	0.5008658320118848	0.5986122151664884	0.05028771055548098	0.7071378434980099	0.14865824954497087
7	0.785336202610707	0.9000925544983063	0.7622768561347035	0.8421910449734049	0.14276905282086083
8	0.7920512920669024	0.9349239539467769	0.630979186904388	0.40965929316999783	0.7198766023355336
9	0.11457106268469608	0.5063243005575095	0.4874922349911248	0.1552692373093798	0.4122025462794493
