	A	B	C	D	E
0	0.6184344522585401	0.592064221314211	0.960985727399895	0.944587153906746	0.21105690945471944
1	0.6582950804615129	0.5662589621474912	0.8827953603279568	0.8671993808256595	0.8747558422749906
2	0.23806812058168858	0.5966007186253147	0.48165151540182194	0.9394703236033763	0.6250318706772263
3	0.7829634895382089	0.17844145806051004	0.6247811887655496	0.7798356274106887	0.4228349924968604
4	0.12301828771496692	0.5945592093938203	0.017920725869961518	0.1526030277606848	0.895658412223073
5	0.08282938632128134	0.5184849347907653	0.8513104127535325	0.5999857344850652	0.19377494924912864
6	0.5528961400638042	0.6653859688201968	0.6152864521343903	0.06448248284933766	0.8906624594158515
7	0.07149840144175457	0.07338252627685249	0.3803795446288588	0.5639411369927606	0.6675211549548714
8	0.7528582917823496	0.2547708323251011	0.08163377202255306	0.04923467906977441	0.8373293370984303
9	0.4462562844763227	0.14303702662153217	0.4062053759869203	0.9495120822988109	0.8265537737838895
