	A	B	C
0	0.41282073979811806	0.38774010814481596	0.7187159869437594
1	0.6847343056874649	0.4598267518004342	0.8309923306860696
2	0.33168233677676606	0.7699328042399276	0.9515738076663337
3	0.15107924843641518	0.9885716741428254	0.05953751368643578
4	0.17770488949344798	0.8385921861226453	0.9969433070537222
5	0.39925046238442385	0.3830396160125177	0.8032201357178023
6	0.7885085612766036	0.1974782906834116	0.02062295715808382
7	0.9190545550821224	0.09263509519742374	0.9790394363699035
8	0.8486327644314356	0.5598368360177588	0.037316373194699604
9	0.4555455804445441	0.1742566004192726	0.4667540045453251
