	A	B	C	D	E
0	0.5492186027567691	0.31820589458997095	0.5418591098361749	0.026505948853003836	0.3994004924597585
1	0.38434784734415894	0.8350462459667742	0.9511515172937254	0.9063791061750541	0.2788079488274917
2	0.5213964248139057	0.8341536149728911	0.42965742812109986	0.6071174800303433	0.5518451296545018
3	0.46351299408228575	0.6695243190990489	0.09822627944293016	0.6335468158473654	0.4782151426978648
4	0.7491821394721736	0.3182164800895525	0.8620759908441963	0.9514804045081482	0.53837812786055
5	0.0012035358502975324	0.5028000340072947	0.7580111222398324	0.8008357707532925	0.9099484047973767
6	0.20672850570728663	0.015147125815477613	0.9690998318234256	0.2189640743409167	0.49679963873680355
7	0.7458137603027654	0.6999210281277354	0.998560399323916	0.9185933482762668	0.954548072842923
8	0.6411889854219402	0.46465355810334197	0.7754354808701075	0.50829314139201	0.5511744121390485
9	0.619194331594822	0.7825843762283613	0.077871809282692	0.9789734723114893	0.36749636372330907
