	A	B	C	D	E
0	0.3798230084035068	0.4152851940498111	0.300891045861863	0.06015158039182289	0.40356050036750024
1	0.43151200827162106	0.6265391720649516	0.18977048116999007	0.647270932925143	0.6026186728347679
2	0.28779624516813407	0.7284347525351352	0.36973900033064877	0.11462517497017333	0.4908707586639207
3	0.2542817802028474	0.7268670863707435	0.06234748819743863	0.1510516451490247	0.4238189255404696
4	0.4732525566109441	0.7018309576578112	0.3703537123919517	0.13850015548176986	0.1586051911701094
5	0.18635131359104784	0.41442315671426866	0.259383361220731	0.26269504072722094	0.8735828879826082
6	0.9961105329946399	0.07410867068164217	0.12173713727202418	0.14052223934781516	0.6962268106761165
7	0.4902852336961111	0.05932557127840565	0.31567299674696436	0.03090293548447265	0.9731925286461842
8	0.42323199120860155	0.4867158134092775	0.294490895660505	0.5710865915283652	0.11921932720316564
9	0.622808013729041	0.34391728957667045	0.18407809822754273	0.2007827901821625	0.7668706633765343
