	A	B	C	D	E
0	0.9478142079410337	0.4636287232037164	0.22799329266529367	0.5959433540761214	0.3589471170335642
1	0.3883687887940781	0.3745076610205038	0.7690711418993751	0.156026051047376	0.3590857591821677
2	0.5371513760274949	0.4908778202851737	0.7854471876116912	0.8296714125609793	0.24552064920406869
3	0.013854710314261665	0.9070423234631679	0.21133072721905855	0.9008893858727358	0.5124283506591283
4	0.7478777669519222	0.6209078441637564	0.9256512443466736	0.9737960549287927	0.969653106132079
5	0.11727163707796684	0.6329742519489758	0.5124625440805858	0.4996952686362096	0.83086993775757
6	0.7482792767967367	0.8871262804951792	0.3762411821416273	0.47287609778556683	0.6085864702608945
7	0.7087748419287512	0.3734747819797132	0.7813663780249004	0.8252224412411282	0.5541539298994873
8	0.5742307210026698	0.3814788522539515	0.6473075322375819	0.5317821254190735	0.26033532250658353
9	0.9129123417427255	0.4312079270654322	0.5130659746439146	0.6782279932223	0.4995324211040094
