	A	B	C	D	E
0	0.6342543548390128	0.36426184988690924	0.6463672338150691	0.03260195168690161	0.09133613384671013
1	0.45071606771014283	0.8310886112272076	0.39356973338718915	0.2739319162889555	0.7604474031998367
2	0.0008404043546550444	0.574682831581841	0.12613621816616472	0.9672429137897741	0.46405690493775187
3	0.3140426945329108	0.061030053229464865	0.35388554088931923	0.0005742216274007284	0.688637767245213
4	0.07580582270625957	0.7698186600674509	0.5887339915868542	0.6103655066400064	0.9991605832418543
5	0.739429431423596	0.5434730464089206	0.42434447641562245	0.9114059209326609	0.3374050610489542
6	0.30424240897379595	0.9278091970297715	0.8411161129208056	0.3978990145467646	0.5560532421751485
7	0.6121296330318012	0.8006408469129751	0.1374677063420331	0.0838524405833816	0.1779152203889336
8	0.24856523121621743	0.2346553851478581	0.9284937895277888	0.08853906651415344	0.42605007016921037
9	0.9137570211175622	0.9846906897656937	0.28800461304071556	0.43578320511936197	0.7160743993741269
