	A	B	C	D	E
0	0.0688224039157348	0.01269759454035313	0.25520428680975427	0.6659008164944975	0.72813805702984
1	0.7996224008693577	0.10016095325450913	0.8523001599426413	0.6307743937247378	0.5092802996979372
2	0.5466669360472707	0.9909177012395564	0.38219484710065466	0.9529480757367721	0.4809333233120344
3	0.8744370572692028	0.22429350825868855	0.2850401928886207	0.5913989379765686	0.930525005946463
4	0.763937215562227	0.810781106290653	0.293007938284535	0.21261049077171212	0.6812920120678874
5	0.21816657380762383	0.6618662515969966	0.5346569672339833	0.25981550290101574	0.8777636703310795
6	0.9247657774956931	0.7082224668760686	0.49950129385638964	0.9833777878272475	0.6070823484973326
7	0.6619475710713163	0.1586961427999637	0.00834027393153014	0.9824226840825315	0.855046742561323
8	0.5684209605165688	0.4552618648322051	0.2424870018863461	0.18575901326187005	0.7611542007984967
9	0.7636895604059502	0.9584409024024191	0.7326127934144144	0.5974305739188378	0.1904574598177866
