	A	B	C	D	E
0	0.2733087523536538	0.23043048925935117	0.5190012636989092	0.6200138111496799	0.062224474941580454
1	0.4265493448416413	0.7652155662299729	0.5216115926602305	0.49944119359248906	0.8098912949630429
2	0.9227163490092972	0.240379339239993	0.11301783739450677	0.17615189810698673	0.39692976285857273
3	0.29687329490056813	0.36959575673008127	0.08051161911179094	0.6459717625493155	0.21315673903783605
4	0.047755926338510224	0.23549487485342702	0.30817971773215325	0.4996727771958359	0.1717953001800121
5	0.20822756237803397	0.21454026399128734	0.0324884175730733	0.06381356745117528	0.5512292326946977
6	0.4062535086192014	0.7752017458471403	0.788868729961807	0.062109696375308054	0.9403589911158504
7	0.1114434959913525	0.3646760841239164	0.6839620943547926	0.4773877588888773	0.9703204378940714
8	0.7426405127141685	0.4137064030551969	0.1714134333172328	0.36493149639742284	0.6450226764951773
9	0.3943104583570257	0.3961880637608609	0.8063779975414356	0.3355361348497723	0.14479430584761566
