	0
0	-1.4759565120479834
1	-1.8480254053749297
2	-2.6794214149384477
3	-2.424774591132009
4	-3.5721895526836915
5	-4.618128390641882
6	-4.254111678489446
7	-2.5807343740830824
8	-2.7570612604402767
9	-1.7194470173043945
10	-0.8982953579190276
11	-0.8247418135447626
12	-1.5196355013604768
13	-1.617358816507373
14	-3.4719575491754435
15	-2.394410195997602
16	-2.3419588728034664
17	-3.1822817102726857
18	-3.27461655445907
19	-2.6683102582567755
20	-2.271572515678399
21	-1.9652950894312258
22	-2.507401452467539
23	-3.5447558727927095
24	-4.130535249953078
25	-2.555585418507367
26	-2.6583028637679873
27	-1.4446455818419572
28	-1.9897186749046099
29	-2.7898089202072858
30	-2.407268296040068
31	-2.1503821972630854
32	-3.0571043873360404
33	-2.9438740377516175
34	-3.1659013005604364
35	-4.47037093023716
36	-3.369217141669071
37	-3.8348202275362047
38	-3.219454167598596
39	-3.6583304071927314
40	-4.177743534552942
41	-5.547430747281229
42	-6.521309616834948
43	-7.228130361720585
44	-9.57540594771507
45	-9.709451254997397
46	-9.060529794596114
47	-9.110445326945621
48	-8.140509611776926
49	-9.37943676593034
50	-9.537266855824022
51	-8.483320850996396
52	-7.007344364511653
53	-7.976060214058892
54	-7.278724270255548
55	-7.499460293671453
56	-7.3357847036200825
57	-6.645895314146652
