	0
0	1.503644198138668
1	0.7606756561273138
2	1.5151742665389825
3	-0.5335790380918861
4	0.10229192732474324
5	2.48178586967449
6	1.5369696650516127
7	1.3058164784701831
8	2.1617591482958263
9	1.9153273051352162
10	3.1329861445888745
11	4.48229260592678
12	2.621591034311021
13	2.2863702656074487
14	2.253784052283839
15	1.601841737533058
16	2.847697275972339
17	3.5544244088542083
18	5.361029306045065
19	6.297624896410257
20	5.558429849880575
21	5.2666162154514184
22	6.675127805024879
23	6.363840974311365
24	5.47665517298756
25	4.920694534590307
26	4.407087236212025
27	2.582087293806016
28	3.384058406493642
29	5.61978766546839
30	6.370684144086034
31	7.578501275114825
32	5.795899115510674
33	6.115512894008624
34	6.512064415987924
35	6.059775862999857
36	6.618776563189705
37	6.133151130056533
38	6.509196901450257
39	4.845083767490027
40	3.667994276161493
41	2.9409975273747566
42	2.879298534789154
43	2.6780108950519996
44	3.9270974479573297
45	6.262966496042634
46	4.124402874900513
47	1.6697316690712358
48	0.8253982126460544
49	1.088160456218205
50	2.168462525044008
51	2.446880849698663
52	0.9735890384672441
53	1.1285282872701454
54	-1.1769101455391333
55	-0.1250742112140555
56	-0.262577511342754
57	0.23745687795276238
58	0.042156218645218096
