	0
0	-0.875176235267232
1	-0.7496960132798629
2	0.1600288653018045
3	-0.5288332074057723
4	0.4999949254598991
5	0.4214985990086745
6	-2.1627689801449836
7	-1.7314545051554673
8	-2.7144157433045333
9	-1.3403572291690906
10	-1.0164306571496038
11	-1.353462960897121
12	0.3604608123947497
13	-0.1987028251965608
14	0.34391958330506023
15	0.4770245050525953
16	2.0943641453073583
17	0.5429266579720067
18	1.8300157213262684
19	1.4506321009541507
20	1.2338648557947394
21	-0.15387417184733
22	1.1214134168299033
23	-0.02914866089089818
24	0.33600942986914045
25	1.568066335956616
26	0.32262553655770954
27	-1.689141679982314
28	-0.5515137018463117
29	1.3715069138265212
30	0.13787259503918303
31	-0.1814933135913704
32	-1.4734337624677374
33	-0.6133177844576341
34	2.185863411189672
35	1.0932398663007883
36	1.5545550168858986
37	2.1907502824145197
38	3.422056894303002
39	4.550987641927349
40	4.697528436593666
41	4.370999218045094
42	3.476581211687026
43	4.73655510577427
44	4.5849383907611685
45	7.485332975730204
46	6.826863448604428
47	4.9863328829810785
48	3.999384610895919
