	A	B	C
0	0.7663647810126475	0.11811236250941615	0.7713913963718122
1	0.45794831048026274	0.7308403278684366	0.5157529874789215
2	0.7338694393278992	0.17565494525640835	0.2511809940003431
3	0.6920431400365418	0.04592350799050604	0.6097369116979763
4	0.8279953567604145	0.08808105769980223	0.8412360646517263
5	0.3269981687169605	0.08508580045681113	0.4618494252312376
6	0.925234132137349	0.3968192574106526	0.7524178618593207
7	0.7235667563900318	0.8534558814659674	0.4197522363732269
8	0.5658222317191614	0.22576693265356018	0.21069634970616935
9	0.2209620965914707	0.9913066583254231	0.8270018995958749
