	A	B	C	D	E
0	0.2082928903534912	0.885937288988076	0.5577264120022094	0.510102116729453	0.8988300390866304
1	0.5688721208999361	0.8645165591977995	0.5083077247978551	0.600214982651629	0.41386633043678644
2	0.6116514836450957	0.49361040129952305	0.5612832040682303	0.48333720766959754	0.37148502368125424
3	0.3011216472743421	0.4462014992737432	0.7808524936615033	0.12204620105021968	0.2798130917029611
4	0.8161597102217901	0.0016401455896249972	0.47892190169173277	0.07341197045301728	0.10794298800674251
5	0.36710776813680424	0.09084458054803857	0.6882558477353814	0.20396159804407055	0.5341214125236485
6	0.9705307375832617	0.25160391095655665	0.6891144449146462	0.6770619863128214	0.7306594498033852
7	0.8238379244928415	0.3158614979312272	0.9829663015256982	0.011995943545837218	0.2154994413294885
8	0.9167000667471057	0.16396465021673234	0.6213548781468182	0.5412491920785716	0.1719247924768087
9	0.1305788667965776	0.9045640246087188	0.37868627656096876	0.47110988485219996	0.25571058820876813
