	0
0	-1.3161081627166402
1	-0.6966645097674425
2	1.2335294775082892
3	1.42862064607867
4	1.8389359476291283
5	0.21623208874676214
6	0.669857404637725
7	0.28671879331786615
8	0.36154432174073187
9	0.6134949169770716
10	1.2813512079625533
11	0.5499879144333285
12	0.039266561978247405
13	-0.014708370414887185
14	-0.6540426506895906
15	-0.8734549367020379
16	-0.48774417983262314
17	-2.1490824667983297
18	-2.739972257432496
19	-3.3418345501314923
20	-3.4214823766709968
21	-2.7440682203921445
22	-2.2996709189729856
23	-3.1660130143896485
24	-1.5723996555401825
25	-0.07841697475334364
26	1.8490783283485015
27	1.1916968016788356
28	2.753010330840218
29	3.4706019798362884
30	3.574471507878503
31	3.9999540260744886
32	4.452077512572677
33	2.790450819356214
34	2.2902099719645053
35	0.747234615900169
36	0.3671114842429684
37	1.949208407876346
38	0.8261382223647831
39	-0.36687524800451543
40	-0.6197024981978267
41	-0.6135490264257646
42	-1.845881308452637
43	-1.2305267718943116
44	-1.3314585092725943
45	-0.6781287114680229
46	-1.3396780509435642
47	-2.4011257159321167
48	-3.2403637662612916
49	-4.497409655923075
