	0
0	-0.13454181833603385
1	0.5478874493451529
2	1.809345570639936
3	1.8753770169333728
4	1.4982351560614067
5	0.3884345815595309
6	0.8695793872431534
7	0.007179974271883105
8	-0.2574522569115266
9	2.715011067076446
10	1.7730494268822
11	3.158746192859518
12	2.863015815483336
13	3.1169543477371278
14	1.6749655161848678
15	2.27330618476436
16	2.959677731834723
17	3.3535548957815804
18	1.6365811214104797
19	1.9822607134910821
20	2.3087875924217363
21	2.4217969357764577
22	1.360853348165834
23	0.598305624218603
24	0.5702797914666892
25	0.7350935110660444
26	-0.35354549504259025
27	-2.2795326525425574
28	-3.8443492584097823
29	-4.001229302574234
30	-4.822206733689764
31	-3.6925777676372005
32	-4.3361024593316335
33	-2.812441322512588
34	-3.6501966321818027
