	0
0	-0.2671462104643109
1	-0.7973980309789763
2	0.3192283558829716
3	1.6117190008502158
4	0.6831659492657284
5	-0.654328766076616
6	0.9691233529351847
7	0.7426961830048046
8	0.5257185965090544
9	1.3645351059596116
10	1.2906131390596407
11	0.38955742153354866
12	0.581972028059698
13	-0.7354200382097242
14	-1.9172456864652225
15	-3.2634130172461964
16	-2.8626869033805526
17	-1.5682202128150486
18	-1.7063706331072872
19	-1.7274486564740066
20	-0.8422318282774063
21	-1.2327807827677795
22	-1.7182658535866462
23	-3.7973247583799123
24	-3.7674938680477816
