	A	B	C	D	E
0	0.39325474459228593	0.65736379595752	0.1039520786339817	0.8462183265475263	0.1491326901052793
1	0.6047998446569534	0.05962506265041578	0.07986653005560296	0.07333642741268653	0.12114451561685347
2	0.067653629147984	0.6308536267080962	0.06409116339226639	0.15290203938158708	0.5859296819928174
3	0.5921931898598389	0.4637084245640226	0.8274686011251527	0.18271094355335937	0.27231007248288075
4	0.3920435546047494	0.029245575177120342	0.0695193334224683	0.03517835892347554	0.2382616792577833
5	0.3540389759499638	0.9165435166105761	0.8755857228124326	0.8755646395205591	0.49822040977867865
6	0.13447537535318776	0.10470695716435763	0.01624313199670424	0.91236355100363	0.9933372775769556
7	0.9508718738757433	0.37864008013489814	0.8637889285987996	0.03515559109951605	0.7327219304835789
8	0.4745493428056995	0.863554459901857	0.10332673742885146	0.7014131520807361	0.12317664047514609
9	0.44173010229018084	0.43046456158156055	0.6048577349588155	0.6519447158766372	0.7616115357104621
