	A	B	C	D	E
0	0.04450488756358817	0.7795380558761529	0.4134434086130164	0.12339505485254132	0.6439806928001228
1	0.65478865186412	0.588566288643736	0.776865787870256	0.7884123204410344	0.04991507433175124
2	0.6229110798313698	0.38891374952737445	0.5880283220790434	0.39199741241183983	0.5748379855520624
3	0.7036753113979495	0.03203088244448271	0.46150535146507743	0.8952383766263842	0.11913434170870163
4	0.7828835765884115	0.4998279441033535	0.5362294664709575	0.48396167927928935	0.9571327969172856
5	0.518496270480189	0.965818362495975	0.06621459470835256	0.5023642040441231	0.4937025905271164
6	0.9619879068581998	0.15592334813579745	0.6436490028617441	0.7601990601445175	0.40929719415302224
7	0.45413779125799414	0.14416700298213436	0.35418717526073784	0.9061230507548584	0.5426748305665829
8	0.6862709639457001	0.7854230980037046	0.6914562931365009	0.258312892695421	0.7411793542410758
9	0.5875887852247351	0.034839866097869154	0.36906499005250326	0.19580400796421205	0.3736359109995562
