	A	B	C	D	E
0	0.07159951299973144	0.9770267876079777	0.794011418145229	0.9601198965722972	0.17559004165253722
1	0.14414229443439042	0.5433702871364726	0.13552814531127588	0.5203880889921533	0.6953637050944863
2	0.4100396621233028	0.45584719220805536	0.5280878931808664	0.4754483577492149	0.8853088712765427
3	0.204190859504352	0.18900741540917365	0.6128674074618728	0.9080221927322124	0.7638209270474715
4	0.029612469813179998	0.9746495677447209	0.07220028051419147	0.387903581740186	0.9480349870790747
5	0.4692211981202067	0.8973075663520755	0.46095476919313216	0.017130369679601465	0.16924840606154468
6	0.5937855926425644	0.3202241097750601	0.7524058405397004	0.23008300161558903	0.9409704487389656
7	0.4627651710815579	0.9411638061338454	0.5673316858414789	0.1637195727967664	0.7364578512396635
8	0.09973322766343118	0.17474323125710034	0.9518200048372887	0.3736628383692543	0.1304424586184516
9	0.7452310663869051	0.5154281417405452	0.3817314948476157	0.9061685769072234	0.6695433759139132
