	A	B	C
0	0.9127921083284224	0.3477443661076647	0.04866082132776972
1	0.6825453436233468	0.08558746824566799	0.793306727877984
2	0.6150866319235715	0.47957082387445327	0.3044905623321148
3	0.0027641048907869337	0.18428941764585882	0.6382200025361578
4	0.5105235806750685	0.13781972571685575	0.4013280304900869
5	0.21848209448430267	0.490698161140815	0.5062349894803926
6	0.4215109099666925	0.7100639777145833	0.8415778053667681
7	0.3289013250106855	0.6541493654241537	0.15512272092398194
8	0.7482836247744126	0.7649853490556019	0.6991826596105808
9	0.39868204059710366	0.6914217285894284	0.5453507774713167
