	a	b	c	d
0	0.5527120510215816	0.5713703410901345	0.36329631662149253	0.4325401895482244
1	0.2938197882755029	0.5151250352371138	0.14277063133067025	0.13812752594794442
2	0.18076579310890695	0.6251343495247689	0.28826874751702114	0.9824533123049167
3	0.9672486787930361	0.6021365936222889	0.12621955354335312	0.9482082886335533
4	0.12476986014138047	0.4870599355328137	0.7373710152284562	0.5102996992825007
5	0.999043445373746	0.9560358665079368	0.14383185938514387	0.13594928103996862
6	0.19034580639056053	0.8535227477537993	0.3477585118169805	0.2688388569663418
7	0.9184099850490244	0.13173461509590056	0.06758929606993824	0.5337160000389242
8	0.23886824720927868	0.0018194098009954862	0.5122587095929539	0.6828289795801564
9	0.5965575148137102	0.42193359760859417	0.2907170618004321	0.44050835633142227
10	0.7834656170325225	0.5001637788831166	0.369833744938739	0.4419302222059186
11	0.7390035212313815	0.49561478910354817	0.4344036854202936	0.38591849969099834
12	0.8417354743781087	0.2703900201287923	0.924417728710334	0.021553680593375035
13	0.14867503638330248	0.6142994024251947	0.202296750584528	0.1278952432555841
14	0.2639709844989401	0.2346742996704686	0.6708561125563254	0.12227686808511373
15	0.7978165915326131	0.753966832357805	0.6167747016072286	0.12196486746197421
16	0.3772507115672512	0.615845265640592	0.08641724655336802	0.1255560267368131
17	0.12003735202349175	0.12266352955079718	0.9464670642372404	0.5815341323748251
18	0.19769633143214083	0.7068460575392145	0.6175107397378703	0.31554342759258525
19	0.7837206193667278	0.8638066467488081	0.49773602557108165	0.8858496552435401
20	0.718255295035825	0.3830126817159445	0.9290373063061176	0.04024276863929854
21	0.3074661777393033	0.20838294313544647	0.6840437257691853	0.3403429810972405
22	0.5403277892381999	0.9509855244571452	0.519190040221072	0.4222444237752675
23	0.9271937965268235	0.5502144935405725	0.6132529780348648	0.6801774428052456
24	0.7599150884372488	0.49327130168657685	0.1753782133816022	0.9296201126409153
25	0.44314354661400157	0.7548100453902884	0.3159002069378143	0.023877894952194945
26	0.46555944973931374	0.28440213594016794	0.0474321909750538	0.07062259614040978
27	0.9909493108887236	0.6372671326178573	0.633433603458136	0.34239917875960024
28	0.5199866649313062	0.1259241215736142	0.6628514936324503	0.8145794212000891
29	0.4756881960699322	0.9483763872729627	0.957118284325411	0.059433301905267744
30	0.4420894740980419	0.02847592130154475	0.5027515353689029	0.568753906332756
31	0.8549933660167991	0.1962445819979486	0.19144308579463898	0.8292037577544902
32	0.21830500264921548	0.46851330360027943	0.8942236030546656	0.3259892129473
33	0.6559112729742256	0.04867667759500127	0.9391474863213248	0.09781977328287539
34	0.10972727502798596	0.22585186111913358	0.6937395749701266	0.28370285252783056
35	0.0992555702806488	0.6677259294572593	0.3362215916787975	0.2505649711324436
36	0.9712636648566023	0.06126261498098107	0.42171869950336494	0.5658459413491403
37	0.8943586640147715	0.5246085675781353	0.28476580350072944	0.06561364107980538
38	0.37669988555531553	0.228796649007041	0.43768924082199856	0.4938663619075767
39	0.5205102602142498	0.5435016120723959	0.09583266912463528	0.38121032418863754
40	0.020505609939896696	0.43334620149803205	0.8483116678965197	0.5346462766811984
41	0.6120222365015339	0.4581272771670689	0.7055816005329661	0.08114562388887836
42	0.8053628594267751	0.9587031061423048	0.5194490093144983	0.006536596718665577
43	0.5446321674114356	0.9331043073538812	0.6085860693203025	0.12094065265201126
44	0.43254303313310294	0.4524236517135959	0.739623606464039	0.4134933870401427
45	0.8216513211109902	0.6182043196077918	0.8386336515211018	0.14182011711504883
46	0.6381453651369834	0.7213255824876416	0.1937131023501104	0.04422771950867177
47	0.8022818622569955	0.927502893971668	0.23137972956184305	0.14692559465343935
48	0.5305926487282997	0.4478064898880394	0.5262771210107727	0.7096986931723208
49	0.46803959733641887	0.714448814136787	0.3246676906593421	0.6905774731789895
