	A	B	C	D	E
0	0.4712217949781583	0.2827670714770376	0.7089401807323631	0.11717014300700113	0.3459676007232977
1	0.7356016704391937	0.2207692605443623	0.9605891324014995	0.8853261124750694	0.5572660703930425
2	0.2509833757335027	0.309339488937182	0.6726794013320416	0.8267696618194659	0.8999766551175966
3	0.4623902684551263	0.23372552736836238	0.7332465915118431	0.2802558683862133	0.13712267178997195
4	0.7317674833056107	0.7320880561657868	0.3519167286339496	0.5450431764248749	0.3247468110580517
5	0.2056327030269316	0.18581497021727922	0.07898103456023176	0.9252354820931455	0.2950898219590755
6	0.23737877626495174	0.07335175517958847	0.26781171467402476	0.48898813806870034	0.9321243810621298
7	0.862919115767586	0.28101438415133184	0.15968796782088568	0.8880366388963017	0.4121878499485553
8	0.31284136787636174	0.5166587984543851	0.24930280415055772	0.6321037444905915	0.956745040681669
9	0.2823826450561726	0.22278419729397447	0.07129693794964298	0.8788226641054473	0.7739760204143935
