	A	B	C	D	E
0	0.844690846939152	0.5648819709750347	0.13115665275623534	0.8507286801959633	0.29958951994098004
1	0.9719855475098382	0.969170202062916	0.27326094960732983	0.8845131338682488	0.9530611440393241
2	0.4018263103566537	0.9946562104990009	0.6698830708316735	0.027387238042434592	0.6320920288501196
3	0.5817198324895317	0.6367650243256489	0.63910449836036	0.6898012388390542	0.07936499937026398
4	0.00496581105676297	0.946041174521093	0.7311742184380889	0.6387514776683431	0.39875155375851956
5	0.940085458669313	0.4874951668776719	0.23837834368903632	0.1795994177209813	0.48833835605626985
6	0.6596767861471693	0.8081185412123046	0.2422745563596107	0.5394141178296297	0.07555904248029044
7	0.04132797556434098	0.5541180442552909	0.42779687275530975	0.8576038218330087	0.273457029744556
8	0.9300159987995256	0.8665530861297452	0.5131120001134659	0.2441445892760462	0.7875635903316849
9	0.1200547701119219	0.10287954630173002	0.6655349652282239	0.2822462359374801	0.2969105923828945
