	A	B	C	D	E
0	0.5632971444871725	0.9605279228584679	0.33082394531121195	0.09624042453227477	0.4266374915053902
1	0.9485624544436475	0.5818117981305883	0.9632396117022433	0.34005984167273295	0.40657125997518784
2	0.17891304798246188	0.9280383868967578	0.31927996579169726	0.586885756445035	0.6661015547273773
3	0.7657285019923151	0.8172865498184043	0.4763716301175086	0.3771410551847011	0.9982435932690185
4	0.03832169510424788	0.9362413447880441	0.8444874947737633	0.6438058544892751	0.6259118955274671
5	0.37561298911531393	0.6289644894544726	0.8979234436784671	0.3993721139356299	0.14256332890126777
6	0.5996316613202156	0.23171063629020916	0.8455816166542484	0.6874057531354038	0.9248827748285358
7	0.26154454056028276	0.1124441753679567	0.18713335117793561	0.08975866375391484	0.17680943537339977
8	0.0317830311697046	0.011044288887300135	0.2610577712178155	0.23923311586809637	0.6227118893661395
9	0.3544164862035336	0.5533371505158735	0.07120996186348094	0.4290495157164378	0.33093038678221187
