	A	B	C	D	E
0	0.1991118625616216	0.8489867558212468	0.3868301256270873	0.011355682926614485	0.5072812245942293
1	0.2093403545170418	0.6009383152163504	0.4228905500006642	0.47181118764621643	0.1858985902440473
2	0.6290369120649488	0.3753663002792995	0.03089730096785015	0.35064975962503	0.619651875372493
3	0.5044797958455024	0.8297578046005158	0.4938122740616693	0.7965662348617333	0.0599808755711192
4	0.0823314952263795	0.6795993643079862	0.432254799989251	0.7206904292510448	0.2086566685027631
5	0.7308807868542656	0.3661036502720816	0.29813254688397517	0.31454319059711766	0.7456148196168525
6	0.3928829721432019	0.7408652366227062	0.6113688167346497	0.3423154495825662	0.855974260756034
7	0.18817045361820528	0.9137726464171887	0.9182736733491016	0.6522811756375719	0.9625263681538717
8	0.8536213917156609	0.11272038044019517	0.3369497182773036	0.6773552910648252	0.48683044474089665
9	0.9390510109779745	0.5157412512818659	0.3880942379294877	0.746125408648376	0.22326932764251506
