	0
0	-1.1724142904207724
1	-1.3880953816338069
2	-2.559632339160905
3	-2.6484101907575903
4	-1.8656689677023564
5	-2.293028057359006
6	-3.4079447661550413
7	-4.128415477113455
8	-5.0608617515823
9	-4.786141997466272
10	-6.040708479180409
11	-6.447080192673888
12	-5.358623424733141
13	-6.226932854365731
14	-8.14758620159244
15	-8.664345346717504
16	-9.53800677888878
17	-10.254792721524684
18	-10.909478765445616
19	-11.083261880744963
20	-10.993851283139106
21	-11.81503064645024
22	-9.409492564137649
23	-9.964101854473295
24	-10.470599018792084
25	-10.30552836570198
26	-9.026941824691658
27	-9.402769237111341
28	-11.456909508829419
29	-11.320142657110422
30	-11.494289278970223
31	-10.124528450363213
32	-8.70447778781003
33	-8.650404351693101
34	-8.64328677996141
35	-10.579611494171473
36	-9.930797269184534
37	-11.308313806403849
38	-11.720903622293786
39	-11.418362026004646
40	-10.8271072080525
41	-11.947018239987807
42	-13.109033998752757
43	-14.036656561806792
44	-14.719817585105071
45	-14.742813356619285
46	-15.380225113586366
47	-13.429274714754493
48	-14.478778706673438
49	-14.781264453393867
50	-14.018013710924588
51	-14.243495621009512
52	-14.02701727831943
53	-12.334662070270824
54	-12.314886977222512
