	A	B	C	D	E
0	0.31183910255908065	0.40142893025152593	0.5561949252866636	0.16862859988065138	0.5722347899870368
1	0.5925070665063177	0.8034853915783297	0.7222750508477498	0.5951469108876221	0.9336856302450255
2	0.7152459597778222	0.3673276393801781	0.8552295323982045	0.548139300055745	0.7213224177364789
3	0.7877375059093156	0.15362183941325913	0.6703122232820997	0.9696546870402544	0.30184003199175835
4	0.868118011583149	0.1581628496362496	0.032667248126207915	0.4975185490217682	0.1716623848472676
5	0.25175047139851303	0.9305118613266752	0.5769475413982692	0.7389023146391162	0.7714049941477363
6	0.7521082659967914	0.8087292068934036	0.27775752280916777	0.5815623669058291	0.7225817036985548
7	0.2145669471057423	0.16451923563162107	0.8067679975252112	0.45883949736345353	0.6052610622537441
8	0.00019951069203005822	0.6390992170024212	0.8012754157582256	0.010577417608495954	0.9122242798429792
9	0.9948564604879542	0.506014853676672	0.542609345362365	0.3521505023157496	0.019399258548314813
