	A	B	C	D	E
0	0.32230429411980943	0.7176709543914465	0.4840434461668418	0.041102851090656256	0.9746423464973768
1	0.7824996065603633	0.10886477180883736	0.41098012280929563	0.13316792536561928	0.23757090459661534
2	0.010325320162000051	0.008500170306352306	0.31022867208299443	0.6488469764504085	0.6749949017010788
3	0.3289254107115249	0.8564158297181442	0.8210908994630354	0.9174999759449368	0.8422263085529398
4	0.8371262201629892	0.7193664881405862	0.09977583609612639	0.3852288698813545	0.345601143435321
5	0.9528433725699151	0.06756013164708108	0.5328661298372533	0.28782031318339407	0.3488045741051321
6	0.47659108122664207	0.10405168000405884	0.8012818174119176	0.9922769911923166	0.732946588409724
7	0.004471996764363051	0.42663187106327427	0.46237043020024815	0.974112845946708	0.09750292610168187
8	0.8542921273215968	0.3714677285199789	0.7754092357625346	0.288298784226801	0.8980933492027565
9	0.34660876531892937	0.9012132198786876	0.9764380941169367	0.801610517264592	0.404234711582513
